doc_id,sentence,label,participants_count,interventions_count,outcomes_count
11056245,"MAIN OUTCOME MEASURE ( S ) The 21-item Hamilton Rating Scale for Depression ( HRSD ) , which is an instrument designed to assess depressive symptomatology .",outcomes,0,0,10
11056245,"RESULT ( S ) A Hotellings T ( 2 ) test for repeated measure analysis indicated a statistically significant ( P < .05 ) between-group difference across time for the HRSD ( T ( 2 ) = 13.3 ; F [ 3 , 28 ] = 4.1 ; P=.02 ) with the sertraline treatment group manifesting significantly fewer depressive symptoms than the control group .",outcomes,0,1,2
11056245,CONCLUSION ( S ) The results indicate that sertraline is an effective option in the management of depressive mood symptoms associated with ovarian suppression during GnRH agonist therapy .,interventions,0,5,0
11056317,Update on tamoxifen to prevent breast cancer .,participants,2,1,0
11056317,The Italian Tamoxifen Prevention Study .,participants,4,1,0
11056593,Efficacy and safety of recombinant human nerve growth factor in patients with diabetic polyneuropathy : A randomized controlled trial .,interventions,2,5,3
11056593,rhNGF Clinical Investigator Group .,none,0,0,0
11056593,CONTEXT Nerve growth factor is a neurotrophic factor that promotes the survival of small fiber sensory neurons and sympathetic neurons in the peripheral nervous system .,none,0,0,0
11056593,Recombinant human nerve growth factor ( rhNGF ) has demonstrated efficacy as treatment for peripheral neuropathy in experimental models and phase 2 clinical trials .,interventions,0,8,0
11056593,OBJECTIVE To evaluate the efficacy and safety of a 12-month regimen of rhNGF in patients with diabetic polyneuropathy .,outcomes,2,0,3
11056593,"DESIGN Randomized , double-blind , placebo-controlled phase 3 trial conducted from July 1997 through May 1999 .",interventions,0,1,0
11056593,SETTING Eighty-four outpatient centers throughout the United States .,none,0,0,0
11056593,PATIENTS A total of 1019 men and women aged 18 to 74 years with either type 1 or type 2 diabetes and a sensory polyneuropathy attributable to diabetes .,participants,15,0,0
11056593,"INTERVENTIONS Patients were randomly assigned to receive either rhNGF , 0.1 microg/kg ( n = 504 ) , or placebo ( n = 515 ) by subcutaneous injection 3 times per week for 48 weeks .",interventions,0,2,0
11056593,"Patients were assessed at baseline , 12 weeks , 24 weeks , and 48 weeks .",none,0,0,0
11056593,"MAIN OUTCOME MEASURES The primary outcome measure was a change in neuropathy between baseline and week 48 , demonstrated by the Neuropathy Impairment Score for the Lower Limbs , compared between the 2 groups .",outcomes,0,0,15
11056593,"Secondary outcome measures included quantitative sensory tests using the CASE IV System , the Neuropathy Symptom and Change questionnaire , the Patient Benefit Questionnaire ( PBQ ) , and a global symptom assessment , as well as nerve conduction studies and occurrence of new plantar foot ulcers .",outcomes,0,0,43
11056593,Patients also were evaluated for presence of adverse events .,outcomes,0,0,3
11056593,"RESULTS Among patients who received rhNGF , 418 ( 83 % ) completed the regimen compared with 461 ( 90 % ) who received placebo .",interventions,0,2,0
11056593,"Administration of rhNGF was safe , with few adverse events attributed to treatment apart from injection site pain/hyperalgesia and other pain syndromes .",outcomes,0,1,8
11056593,"However , neither the primary end point ( P =.25 ) nor most of the secondary end points demonstrated a significant benefit of rhNGF .",interventions,0,1,0
11056593,"Exceptions were the global symptom assessment ( P =.03 ) and 2 of 32 comparisons within the PBQ , which showed a modest but significant benefit of rhNGF ( P =.05 for severity of pain in the legs and P =.003 for 6-month symptoms in the feet and legs ) .",outcomes,0,1,3
11056593,"CONCLUSION Unlike previous phase 2 trials , this phase 3 clinical trial failed to demonstrate a significant beneficial effect of rhNGF on diabetic polyneuropathy .",none,0,0,0
11056593,2000 ; 284:2215-2221 .,none,0,0,0
11060324,"Commentary on "" cytoreduction nephrectomy in metastatic renal cancer : the results of Southwest Oncology Group Trial 8949 "" .",participants,12,2,0
11064610,"Comparison of alfentanil , fentanyl and sufentanil for total intravenous anaesthesia with propofol in patients undergoing coronary artery bypass surgery .",participants,7,4,0
11064610,"We have studied the pharmacokinetics and pharmacodynamics of alfentanil , fentanyl and sufentanil together with propofol in patients undergoing coronary artery bypass graft surgery ( CABG ) .",participants,11,4,3
11064610,"Sixty patients ( age 40-73 yr , 56 male ) were assigned randomly to receive alfentanil , fentanyl or sufentanil and propofol .",interventions,0,4,0
11064610,Plasma concentrations of these drugs and times for the plasma concentration to decrease by 50 % ( t50 ) and 80 % ( t80 ) after cessation of the infusion were determined .,outcomes,0,0,12
11064610,Times were recorded to awakening and tracheal extubation .,none,0,0,0
11064610,Total dose and plasma concentrations of propofol were similar in all groups .,outcomes,0,0,5
11064610,"Mean total doses of alfentanil , fentanyl and sufentanil were 443 , 45 and 4.4 micrograms kg-1 , respectively .",interventions,0,3,3
11064610,Time to awakening did not differ significantly .,outcomes,0,0,3
11064610,"In patients receiving fentanyl , the trachea was extubated on average 2 h later than in those receiving sufentanil and 3 h later than in those receiving alfentanil ( P < 0.05 ) .",interventions,0,3,1
11064610,"The t80 of fentanyl was longer ( P < 0.05 ) than that of alfentanil or sufentanil , and there was a linear correlation between the t80 of the opioid and the time to tracheal extubation ( r = 0.51 ; P < 0.01 ) .",outcomes,0,3,6
11064610,"However , the t50 values for these opioids were similar and did not correlate with recovery time .",outcomes,0,0,4
11064610,"In conclusion , patients undergoing CABG and who were anaesthetized with fentanyl and propofol needed mechanical ventilatory support for a significantly longer time than those receiving alfentanil or sufentanil and propofol .",interventions,0,5,3
11064610,"On the basis of the interindividual variation observed , the time to tracheal extubation was most predictable in patients receiving alfentanil and most variable in patients receiving fentanyl , a finding which may be important if the patients are transferred to a step-down unit on the evening of the operation .",outcomes,0,2,4
11068835,Magnetic resonance angiography for monitoring prophylactic endoscopic treatment of high risk esophageal varices .,none,0,0,0
11068835,BACKGROUND AND STUDY AIMS Endoscopic injection sclerotherapy ( EIS ) and endoscopic variceal ligation ( EVL ) are used worldwide as the treatment for esophageal varices .,interventions,0,12,0
11068835,We evaluated portal hemodynamics using magnetic resonance angiography ( MRA ) in these two forms of treatment .,none,0,0,0
11068835,PATIENTS AND METHODS The study was carried out in 50 cirrhotic patients .,participants,2,0,0
11068835,MRA was performed to identify the hepatofugal supply vein selectively for esophageal varices .,participants,3,0,0
11068835,"Those who showed a positive MR angiogram for the supply vein were randomly allocated to one of two groups , using the sealed envelope method , and underwent either EIS or EVL .",interventions,0,2,0
11068835,"On the other hand , those with a negative angiogram received only EVL .",none,0,0,0
11068835,EIS was done to embolize esophageal varices as well as their feeders by intravariceal injection of sclerosant under fluoroscopic guidance .,interventions,0,1,0
11068835,RESULTS A positive MR angiogram of the hepatofugal left gastric vein as the supply vein was observed in 41 patients .,participants,1,0,0
11068835,Nine patients showed negative MRA results .,participants,5,0,0
11068835,"Among those with positive angiograms , the rate of eradication of the left gastric vein was higher in the EIS-treated group than in the EVL treated group ( 50 % vs. 8.6 % ) .",outcomes,0,0,8
11068835,"After either treatment , the recurrence-free rate for high risk esophageal varices was higher in patients with complete eradication of the left gastric vein than in those without ( 88 % vs. 35 % ) .",outcomes,0,0,7
11068835,"In patients with negative angiogram results , who only underwent EVL , high risk esophageal varices did not reappear over a long period .",outcomes,0,0,3
11068835,CONCLUSION MRA is useful for evaluating portal hemodynamics .,none,0,0,0
11068835,"With the aim of avoiding recurrence of esophageal varices , EIS was suitable for patients who had a hepatofugal supply vein for the varices because recurrence could be prevented by embolization of the supply vein .",none,0,0,0
11068835,EVL may be expected to be efficacious in patients where no image of a hepatofugal supply vein is found on MRA .,none,0,0,0
11069570,Probiotics in the management of atopic eczema .,participants,3,1,0
11069570,"BACKGROUND Over the last two decades the incidence of allergic diseases has increased in industrialized countries , and consequently new approaches have to be explored .",none,0,0,0
11069570,OBJECTIVE The potential of probiotics to control allergic inflammation at an early age was assessed in a randomized double-blind placebo-controlled study .,participants,6,0,2
11069570,"METHODS A total of 27 infants , mean age 4.6 months , who manifested atopic eczema during exclusive breast-feeding and who have had no exposure to any infant or substitute formula were weaned to probiotic-supplemented , Bifidobacterium lactis Bb-12 or Lactobacillus strain GG ( ATCC 53103 ) , extensively hydrolysed whey formulas or to the same formula without probiotics .",interventions,0,20,0
11069570,"The extent and severity of atopic eczema , the growth and nutrition of infants , and concentrations of circulating cytokines/chemokines and soluble cell surface adhesion molecules in serum and methyl-histamine and eosinophilic protein X in urine were determined .",none,0,0,0
11069570,"RESULTS The SCORAD score reflecting the extent and severity of atopic eczema was 16 ( 7-25 ) during breast-feeding , median ( interquartile range ) .",outcomes,0,0,8
11069570,"After 2 months , a significant improvement in skin condition occurred in patients given probiotic-supplemented formulas , as compared to the unsupplemented group ; chi ( 2 ) = 12.27 , P = 0.002 .",outcomes,0,0,2
