doc_id,sentence_id,sentence_start,sentence_end,sentence_text,sentence_tokens,p_count,i_count,o_count,gold_label
20592840,4,104,134,"To accomplish our goal we used a randomized, blinded, field trial in 2 cohorts of finisher pigs in a multi-site swine production system located in southern Ontario.","['To', 'accomplish', 'our', 'goal', 'we', 'used', 'a', 'randomized', ',', 'blinded', ',', 'field', 'trial', 'in', '2', 'cohorts', 'of', 'finisher', 'pigs', 'in', 'a', 'multi-site', 'swine', 'production', 'system', 'located', 'in', 'southern', 'Ontario', '.']",2,0,0,P
20592840,5,134,152,"During the trial, this herd experienced an outbreak of porcine circovirus associated disease (PCVAD).","['During', 'the', 'trial', ',', 'this', 'herd', 'experienced', 'an', 'outbreak', 'of', 'porcine', 'circovirus', 'associated', 'disease', '(', 'PCVAD', ')', '.']",0,0,0,NONE
20592840,6,152,177,"The efficacy of the SI vaccine was assessed through its effect on average daily weight gain, and serological responses to SI over time.","['The', 'efficacy', 'of', 'the', 'SI', 'vaccine', 'was', 'assessed', 'through', 'its', 'effect', 'on', 'average', 'daily', 'weight', 'gain', ',', 'and', 'serological', 'responses', 'to', 'SI', 'over', 'time', '.']",0,2,17,MIXED
20592840,7,177,191,The effect of vaccination on pig growth was different in the 2 cohorts.,"['The', 'effect', 'of', 'vaccination', 'on', 'pig', 'growth', 'was', 'different', 'in', 'the', '2', 'cohorts', '.']",0,1,5,MIXED
20592840,8,191,221,"Weight gain was higher in vaccinated pigs than in control pigs in Cohort 1, but was numerically higher for control pigs than for vaccinated pigs in Cohort 2.","['Weight', 'gain', 'was', 'higher', 'in', 'vaccinated', 'pigs', 'than', 'in', 'control', 'pigs', 'in', 'Cohort', '1', ',', 'but', 'was', 'numerically', 'higher', 'for', 'control', 'pigs', 'than', 'for', 'vaccinated', 'pigs', 'in', 'Cohort', '2', '.']",0,0,2,O
20592840,9,221,240,"Vaccination against swine influenza, in a herd experiencing an outbreak of PCVAD, was of questionable value.","['Vaccination', 'against', 'swine', 'influenza', ',', 'in', 'a', 'herd', 'experiencing', 'an', 'outbreak', 'of', 'PCVAD', ',', 'was', 'of', 'questionable', 'value', '.']",0,1,0,I
20594308,0,0,15,Non-pharmacological care for patients with generalized osteoarthritis: design of a randomized clinical trial.,"['Non-pharmacological', 'care', 'for', 'patients', 'with', 'generalized', 'osteoarthritis', ':', 'design', 'of', 'a', 'randomized', 'clinical', 'trial', '.']",5,0,3,MIXED
20594308,1,15,35,BACKGROUND Non-pharmacological treatment (NPT) is a useful treatment option in the management of hip or knee osteoarthritis.,"['BACKGROUND', 'Non-pharmacological', 'treatment', '(', 'NPT', ')', 'is', 'a', 'useful', 'treatment', 'option', 'in', 'the', 'management', 'of', 'hip', 'or', 'knee', 'osteoarthritis', '.']",0,5,4,MIXED
20594308,2,35,57,"To our knowledge however, no studies have investigated the effect of NPT in patients with generalized osteoarthritis (GOA).","['To', 'our', 'knowledge', 'however', ',', 'no', 'studies', 'have', 'investigated', 'the', 'effect', 'of', 'NPT', 'in', 'patients', 'with', 'generalized', 'osteoarthritis', '(', 'GOA', ')', '.']",0,1,0,I
20594308,3,57,90,The primary aim of this study is to compare the effectiveness of two currently existing health care programs with different intensity and mode of delivery on daily functioning in patients with GOA.,"['The', 'primary', 'aim', 'of', 'this', 'study', 'is', 'to', 'compare', 'the', 'effectiveness', 'of', 'two', 'currently', 'existing', 'health', 'care', 'programs', 'with', 'different', 'intensity', 'and', 'mode', 'of', 'delivery', 'on', 'daily', 'functioning', 'in', 'patients', 'with', 'GOA', '.']",0,0,0,NONE
20594308,4,90,102,The secondary objective is to compare the cost-effectiveness of both interventions.,"['The', 'secondary', 'objective', 'is', 'to', 'compare', 'the', 'cost-effectiveness', 'of', 'both', 'interventions', '.']",0,0,0,NONE
20594308,5,102,125,"METHODS/DESIGN In this randomized, single blind, clinical trial with active controls, we aim to include 170 patients with GOA.","['METHODS/DESIGN', 'In', 'this', 'randomized', ',', 'single', 'blind', ',', 'clinical', 'trial', 'with', 'active', 'controls', ',', 'we', 'aim', 'to', 'include', '170', 'patients', 'with', 'GOA', '.']",0,0,0,NONE
20594308,6,125,151,"The experimental intervention consist of six self-management group sessions provided by a multi-disciplinary team (occupational therapist, physiotherapist, dietician and specialized nurse).","['The', 'experimental', 'intervention', 'consist', 'of', 'six', 'self-management', 'group', 'sessions', 'provided', 'by', 'a', 'multi-disciplinary', 'team', '(', 'occupational', 'therapist', ',', 'physiotherapist', ',', 'dietician', 'and', 'specialized', 'nurse', ')', '.']",0,9,0,I
20594308,7,151,174,"The active control group consists of two group sessions and four sessions by telephone, provided by a specialized nurse and physiotherapist.","['The', 'active', 'control', 'group', 'consists', 'of', 'two', 'group', 'sessions', 'and', 'four', 'sessions', 'by', 'telephone', ',', 'provided', 'by', 'a', 'specialized', 'nurse', 'and', 'physiotherapist', '.']",0,8,0,I
20594308,8,174,180,Both therapies last six weeks.,"['Both', 'therapies', 'last', 'six', 'weeks', '.']",0,0,0,NONE
20594308,9,180,201,"Main study outcome is daily functioning during the first year after the treatment, assessed on the Health Assessment Questionnaire.","['Main', 'study', 'outcome', 'is', 'daily', 'functioning', 'during', 'the', 'first', 'year', 'after', 'the', 'treatment', ',', 'assessed', 'on', 'the', 'Health', 'Assessment', 'Questionnaire', '.']",0,0,16,O
20594308,10,201,218,"Secondary outcomes are health related quality of life, specific complaints, fatigue, and costs.","['Secondary', 'outcomes', 'are', 'health', 'related', 'quality', 'of', 'life', ',', 'specific', 'complaints', ',', 'fatigue', ',', 'and', 'costs', '.']",0,0,10,O
20594308,11,218,236,"Illness cognitions, global perceived effect and self-efficacy, will also be assessed for a responder analysis.","['Illness', 'cognitions', ',', 'global', 'perceived', 'effect', 'and', 'self-efficacy', ',', 'will', 'also', 'be', 'assessed', 'for', 'a', 'responder', 'analysis', '.']",0,0,7,O
20594308,12,236,253,"Outcome assessments are performed directly after the intervention, after 26 weeks and after 52 weeks.","['Outcome', 'assessments', 'are', 'performed', 'directly', 'after', 'the', 'intervention', ',', 'after', '26', 'weeks', 'and', 'after', '52', 'weeks', '.']",0,0,0,NONE
20594308,13,253,294,"DISCUSSION This article describes the design of a randomized, single blind, clinical trial with a one year follow up to compare the costs and effectiveness of two non-pharmacological interventions with different modes of delivery for patients with GOA.","['DISCUSSION', 'This', 'article', 'describes', 'the', 'design', 'of', 'a', 'randomized', ',', 'single', 'blind', ',', 'clinical', 'trial', 'with', 'a', 'one', 'year', 'follow', 'up', 'to', 'compare', 'the', 'costs', 'and', 'effectiveness', 'of', 'two', 'non-pharmacological', 'interventions', 'with', 'different', 'modes', 'of', 'delivery', 'for', 'patients', 'with', 'GOA', '.']",0,2,2,MIXED
20594308,14,294,301,TRIAL REGISTRATION Dutch Trial Register NTR2137.,"['TRIAL', 'REGISTRATION', 'Dutch', 'Trial', 'Register', 'NTR2137', '.']",0,0,0,NONE
20598044,0,0,17,Comparison of gonadotropin-releasing hormone agonists and antagonists in assisted reproduction cycles of polycystic ovarian syndrome patients.,"['Comparison', 'of', 'gonadotropin-releasing', 'hormone', 'agonists', 'and', 'antagonists', 'in', 'assisted', 'reproduction', 'cycles', 'of', 'polycystic', 'ovarian', 'syndrome', 'patients', '.']",3,4,0,MIXED
20598044,1,17,56,"AIM Gonadotropin-releasing hormone (GnRH) antagonists have reduced the incidence of severe ovarian hyper stimulation syndrome (OHSS) and rate of hospitalization due to severe OHSS, especially in polycystic ovarian syndrome (PCOS) patients.","['AIM', 'Gonadotropin-releasing', 'hormone', '(', 'GnRH', ')', 'antagonists', 'have', 'reduced', 'the', 'incidence', 'of', 'severe', 'ovarian', 'hyper', 'stimulation', 'syndrome', '(', 'OHSS', ')', 'and', 'rate', 'of', 'hospitalization', 'due', 'to', 'severe', 'OHSS', ',', 'especially', 'in', 'polycystic', 'ovarian', 'syndrome', '(', 'PCOS', ')', 'patients', '.']",3,0,0,P
20598044,2,56,87,The present study aimed to compare the outcomes of patients with PCOS undergoing controlled ovarian hyperstimulation (COH) with GnRH agonist versus GnRH antagonist protocols for assisted reproduction cycles.,"['The', 'present', 'study', 'aimed', 'to', 'compare', 'the', 'outcomes', 'of', 'patients', 'with', 'PCOS', 'undergoing', 'controlled', 'ovarian', 'hyperstimulation', '(', 'COH', ')', 'with', 'GnRH', 'agonist', 'versus', 'GnRH', 'antagonist', 'protocols', 'for', 'assisted', 'reproduction', 'cycles', '.']",13,4,0,MIXED
20598044,3,87,117,METHODS The present clinical trial compared GnRH antagonist (cetrorelix) and GnRH agonist (buserelin) protocols during COH of 112 infertile PCOS patients entering assisted reproduction cycles.,"['METHODS', 'The', 'present', 'clinical', 'trial', 'compared', 'GnRH', 'antagonist', '(', 'cetrorelix', ')', 'and', 'GnRH', 'agonist', '(', 'buserelin', ')', 'protocols', 'during', 'COH', 'of', '112', 'infertile', 'PCOS', 'patients', 'entering', 'assisted', 'reproduction', 'cycles', '.']",1,10,0,MIXED
20598044,4,117,125,The primary outcome measure was pregnancy occurrence.,"['The', 'primary', 'outcome', 'measure', 'was', 'pregnancy', 'occurrence', '.']",0,0,3,O
20598044,5,125,151,"Basal characteristics of the participants, stimulation cycle responses, pregnancy outcomes, incidence of OHSS and types of OHSS were considered in both groups.","['Basal', 'characteristics', 'of', 'the', 'participants', ',', 'stimulation', 'cycle', 'responses', ',', 'pregnancy', 'outcomes', ',', 'incidence', 'of', 'OHSS', 'and', 'types', 'of', 'OHSS', 'were', 'considered', 'in', 'both', 'groups', '.']",0,0,11,O
20598044,6,151,177,"RESULTS Regarding chemical and clinical pregnancy rates, the number of retrieved oocytes was significantly higher and OHSS was significantly lower in the antagonist group.","['RESULTS', 'Regarding', 'chemical', 'and', 'clinical', 'pregnancy', 'rates', ',', 'the', 'number', 'of', 'retrieved', 'oocytes', 'was', 'significantly', 'higher', 'and', 'OHSS', 'was', 'significantly', 'lower', 'in', 'the', 'antagonist', 'group', '.']",0,0,9,O
20598044,7,177,236,"Follicle stimulating hormone (FSH), luteinizing hormone (LH) levels, number of follicles, number of follicles> 18 mm, relative frequency of mature oocytes, number and days of gonadotropin injections, day of human chorionic gonadotropin (HCG) administration, estradiol level and abortion were similar between the two groups.","['Follicle', 'stimulating', 'hormone', '(', 'FSH', ')', ',', 'luteinizing', 'hormone', '(', 'LH', ')', 'levels', ',', 'number', 'of', 'follicles', ',', 'number', 'of', 'follicles', '>', '18', 'mm', ',', 'relative', 'frequency', 'of', 'mature', 'oocytes', ',', 'number', 'and', 'days', 'of', 'gonadotropin', 'injections', ',', 'day', 'of', 'human', 'chorionic', 'gonadotropin', '(', 'HCG', ')', 'administration', ',', 'estradiol', 'level', 'and', 'abortion', 'were', 'similar', 'between', 'the', 'two', 'groups', '.']",0,0,52,O
20598044,8,236,259,"CONCLUSION GnRH antagonists are more effective, safe and a well tolerated alternative to agonists for assisted reproduction cycles in PCOS patients.","['CONCLUSION', 'GnRH', 'antagonists', 'are', 'more', 'effective', ',', 'safe', 'and', 'a', 'well', 'tolerated', 'alternative', 'to', 'agonists', 'for', 'assisted', 'reproduction', 'cycles', 'in', 'PCOS', 'patients', '.']",0,0,0,NONE
20598044,9,259,275,GnRH antagonists are associated with a reduction in the incidence of OHSS in these patients.,"['GnRH', 'antagonists', 'are', 'associated', 'with', 'a', 'reduction', 'in', 'the', 'incidence', 'of', 'OHSS', 'in', 'these', 'patients', '.']",0,0,0,NONE
20603436,0,0,34,"Comorbidity, age and overall survival in cetuximab-treated patients with advanced colorectal cancer (ACRC)--results from NCIC CTG CO.17: a phase III trial of cetuximab versus best supportive care.","['Comorbidity', ',', 'age', 'and', 'overall', 'survival', 'in', 'cetuximab-treated', 'patients', 'with', 'advanced', 'colorectal', 'cancer', '(', 'ACRC', ')', '--', 'results', 'from', 'NCIC', 'CTG', 'CO.17', ':', 'a', 'phase', 'III', 'trial', 'of', 'cetuximab', 'versus', 'best', 'supportive', 'care', '.']",6,5,5,MIXED
20603436,1,34,62,"BACKGROUND the interplay between comorbidity, age and performance status (PS) as predictors of outcome in advanced colorectal cancer (ACRC) is poorly understood.","['BACKGROUND', 'the', 'interplay', 'between', 'comorbidity', ',', 'age', 'and', 'performance', 'status', '(', 'PS', ')', 'as', 'predictors', 'of', 'outcome', 'in', 'advanced', 'colorectal', 'cancer', '(', 'ACRC', ')', 'is', 'poorly', 'understood', '.']",0,0,8,O
20603436,2,62,79,We examined these factors as predictors of treatment toxicity and outcome in cetuximab-treated patients with ACRC.,"['We', 'examined', 'these', 'factors', 'as', 'predictors', 'of', 'treatment', 'toxicity', 'and', 'outcome', 'in', 'cetuximab-treated', 'patients', 'with', 'ACRC', '.']",3,1,1,MIXED
20603436,3,79,115,"PATIENTS AND METHODS comorbidity was independently evaluated using the Charlson Comorbidity Index (CCI), a validated measure of comorbidity based on the presence of medical conditions weighted according to their effect on mortality.","['PATIENTS', 'AND', 'METHODS', 'comorbidity', 'was', 'independently', 'evaluated', 'using', 'the', 'Charlson', 'Comorbidity', 'Index', '(', 'CCI', ')', ',', 'a', 'validated', 'measure', 'of', 'comorbidity', 'based', 'on', 'the', 'presence', 'of', 'medical', 'conditions', 'weighted', 'according', 'to', 'their', 'effect', 'on', 'mortality', '.']",0,0,7,O
20603436,4,115,125,CCI score was correlated with clinical and outcome data.,"['CCI', 'score', 'was', 'correlated', 'with', 'clinical', 'and', 'outcome', 'data', '.']",0,0,2,O
20603436,5,125,148,RESULTS five hundred and seventy-two patients were included; 41% were ≥ 65 years and 25% had comorbidities at randomization.,"['RESULTS', 'five', 'hundred', 'and', 'seventy-two', 'patients', 'were', 'included', ';', '41', '%', 'were', '≥', '65', 'years', 'and', '25', '%', 'had', 'comorbidities', 'at', 'randomization', '.']",11,0,0,P
20603436,6,148,172,"In multivariate analysis (MVA) of all covariates, only older age was associated with greater comorbidity (P = 0.008).","['In', 'multivariate', 'analysis', '(', 'MVA', ')', 'of', 'all', 'covariates', ',', 'only', 'older', 'age', 'was', 'associated', 'with', 'greater', 'comorbidity', '(', 'P', '=', '0.008', ')', '.']",0,0,0,NONE
20603436,7,172,194,Overall survival (OS) was significantly better for patients with greater comorbidity in univariate analysis (P = 0.047).,"['Overall', 'survival', '(', 'OS', ')', 'was', 'significantly', 'better', 'for', 'patients', 'with', 'greater', 'comorbidity', 'in', 'univariate', 'analysis', '(', 'P', '=', '0.047', ')', '.']",0,0,0,NONE
20603436,8,194,223,"Conversely, better PS was associated with better OS in MVA (hazard ratio 1.92 for PS = 2 versus PS = 0, P <0.0001).","['Conversely', ',', 'better', 'PS', 'was', 'associated', 'with', 'better', 'OS', 'in', 'MVA', '(', 'hazard', 'ratio', '1.92', 'for', 'PS', '=', '2', 'versus', 'PS', '=', '0', ',', 'P', '<', '0.0001', ')', '.']",0,0,0,NONE
20603436,9,223,235,Age was not associated with OS (P = 0.13).,"['Age', 'was', 'not', 'associated', 'with', 'OS', '(', 'P', '=', '0.13', ')', '.']",0,0,0,NONE
20603436,10,235,258,Elderly patients had significantly less grade ≥ 3 vomiting (P = 0.034) but more dyspnea (P = 0.005).,"['Elderly', 'patients', 'had', 'significantly', 'less', 'grade', '≥', '3', 'vomiting', '(', 'P', '=', '0.034', ')', 'but', 'more', 'dyspnea', '(', 'P', '=', '0.005', ')', '.']",2,0,0,P
20603436,11,258,284,Patients with greater comorbidity had significantly less grade ≥ 3 vomiting (P = 0.002) but more non-neutropenic fever (P = 0.005).,"['Patients', 'with', 'greater', 'comorbidity', 'had', 'significantly', 'less', 'grade', '≥', '3', 'vomiting', '(', 'P', '=', '0.002', ')', 'but', 'more', 'non-neutropenic', 'fever', '(', 'P', '=', '0.005', ')', '.']",0,0,0,NONE
20603436,12,284,293,CONCLUSION better PS was associated with improved OS.,"['CONCLUSION', 'better', 'PS', 'was', 'associated', 'with', 'improved', 'OS', '.']",0,0,0,NONE
20603436,13,293,313,"For patients with good PS, restricting cetuximab use in the setting of significant comorbidity does not appear justified.","['For', 'patients', 'with', 'good', 'PS', ',', 'restricting', 'cetuximab', 'use', 'in', 'the', 'setting', 'of', 'significant', 'comorbidity', 'does', 'not', 'appear', 'justified', '.']",0,0,0,NONE
